,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y
30641,16627.2,5346.68,0.32156,212.507,2191331.614,254.87,5868.94,256.0,21.8169,2.362
30642,10168.0,2590.11,0.25473,99.8453,1408364.0280000004,127.301,4221.97,36.0,33.2408,9.312999999999999
30643,10230.2,3443.82,0.33663000000000004,103.714,1447963.8669999999,144.525,3759.81,11.0,35.0807,2.763
30644,12850.9,3693.6,0.28741,122.945,1873299.8490000002,176.377,4136.39,118.0,34.0409,19.779
30645,7700.14,3257.89,0.42308999999999997,84.5515,1085550.643,108.79299999999999,3257.64,41.0,37.9279,3.7569999999999997
30646,8585.29,3509.54,0.40878000000000003,70.5888,1200398.07,131.541,3141.25,49.0,37.3196,13.812000000000001
30647,6328.82,1169.09,0.18472,58.6274,850615.6425,78.8158,3162.0,59.0,39.2645,4.988
30648,12618.6,3124.32,0.24759,192.207,1722019.001,200.358,4567.2,175.0,28.8358,1.864
30649,8897.55,2910.48,0.32711,69.5919,1260095.476,107.694,3269.96,50.0,34.9665,18.250999999999998
30650,9494.7,3497.15,0.36832,78.6199,1286601.68,147.36700000000005,4222.52,47.0,37.0615,18.686
30651,6065.29,2912.21,0.48013999999999996,53.1306,834391.1488,107.835,2556.82,73.0,40.364000000000004,14.484000000000002
30652,7318.76,2125.98,0.29048,65.2445,1069368.035,91.8569,2644.68,37.0,39.9558,5.836
30653,9773.16,2582.38,0.26423,101.264,1371929.5890000002,142.352,3656.07,121.0,35.5135,2.048
30654,9074.32,3296.5,0.36327,84.9565,1216019.645,140.764,3895.62,40.0,35.8157,12.106
30655,3793.73,1475.04,0.3888,25.5172,516911.2086,49.4538,1565.31,9.0,44.55,8.363999999999999
30656,4206.9,1294.08,0.3076,32.6421,592051.0693,50.3926,2045.25,51.0,44.7448,5.25
30657,18583.6,5946.2,0.31997,250.097,2519023.859,323.089,5660.15,296.0,21.688000000000002,2.5789999999999997
30658,8665.06,2894.45,0.33403,87.0229,1188492.251,124.56700000000001,3672.23,50.0,37.3865,15.549000000000001
30659,11831.6,3381.86,0.28583000000000003,139.507,1641884.521,165.87900000000005,4447.7,93.0,31.4305,2.03
30660,9806.82,2944.92,0.30029,109.412,1393364.3569999998,128.518,3833.91,65.0,35.1041,3.1
30661,5797.02,2199.57,0.3794300000000001,40.4509,797269.0053,79.3778,2549.42,39.0,42.1658,13.33
30662,16639.6,5119.79,0.30768,205.80599999999998,2186413.989,258.502,6027.02,248.0,21.6347,2.415
30663,13493.9,4342.14,0.32178,140.916,1858654.5469999998,175.984,4931.38,77.0,29.1602,15.189
30664,5761.8,1337.39,0.23210999999999998,55.2765,830316.8598,69.52600000000001,2826.38,20.0,40.1672,12.888
30665,7695.99,1935.64,0.25151,92.7899,1071528.5320000001,124.818,3171.72,4.0,37.1359,0.7090000000000001
30666,6484.67,2483.59,0.38299,52.507,886576.3524,104.257,2851.44,87.0,39.5275,14.227
30667,6711.1,1890.66,0.28171999999999997,60.099,917579.6225,94.2227,2602.24,15.0,38.0817,2.4090000000000003
30668,6388.75,1504.72,0.23551999999999998,60.2021,912639.6909,68.708,3601.73,55.0,39.3888,13.04
30669,6669.75,1602.89,0.24031999999999998,56.1221,891501.6388,78.9317,3260.18,33.0,38.2077,6.135
30670,5864.46,1590.44,0.27119,59.9413,739009.0702,87.5536,3108.75,21.0,39.2311,2.397
30671,8728.33,2369.11,0.27142,100.36,1218788.381,125.94200000000001,3830.6,32.0,36.0764,4.744
30672,5999.84,1414.72,0.23579,66.4843,844344.1637,74.5214,3038.06,18.0,38.7478,1.845
30673,7285.09,2488.28,0.34155,62.433,998231.8781,92.9463,3284.37,36.0,38.4279,4.212
30674,22046.9,7183.42,0.32582,198.231,3078970.923,354.767,6340.82,233.0,21.7441,6.01
30675,6921.39,2375.79,0.34325,75.63,957335.2609999999,105.54899999999999,3679.71,41.0,37.0979,0.0
30676,7754.49,2130.51,0.27474,71.2226,1089027.206,101.806,3181.25,74.0,36.1557,14.956
30677,10165.4,2587.45,0.25453000000000003,143.02,1433865.97,155.279,4083.52,125.0,32.5379,2.905
30678,17993.1,6067.45,0.3372,160.524,2577105.025,267.126,6351.73,145.0,23.0817,12.325
30679,7805.66,2173.24,0.27841,67.6337,1035558.725,101.87799999999999,3750.92,14.0,35.0415,11.075999999999999
30680,8841.55,2850.02,0.32234,56.2952,1210186.136,118.429,3938.34,27.0,35.8341,16.627
30681,7790.66,2250.88,0.28891999999999995,77.0288,1050053.165,118.82600000000001,3122.91,77.0,38.8968,1.4269999999999998
30682,8559.84,2319.25,0.27094,90.4746,1211814.193,135.451,4029.2,161.0,33.1717,1.242
30683,13033.8,4475.5,0.34337,153.243,1837091.561,170.655,5213.99,29.0,27.3972,4.189
30684,9554.57,2697.31,0.2823,89.5173,1333541.883,108.956,4454.41,49.0,35.345,14.45
30685,21921.6,6167.47,0.28134000000000003,300.817,2979288.295,311.645,6642.21,290.0,18.6312,1.53
30686,17342.9,4766.71,0.27485,220.41400000000002,2457096.164,265.217,5611.96,91.0,21.7586,2.739
30687,9988.4,3115.38,0.31189,94.7504,1392831.295,144.319,4243.18,37.0,34.239000000000004,1.37
30688,6774.12,2331.99,0.34424,65.1773,977001.0153,88.491,4635.71,43.0,38.8755,11.265999999999998
30689,9196.63,2722.02,0.29598,79.4848,1278710.1840000001,114.914,4407.36,64.0,33.5942,4.841
30690,12050.6,2999.85,0.24893,150.91899999999995,1673314.927,194.19799999999998,4153.58,66.0,31.6379,1.91
30691,10717.3,2467.85,0.23026,92.0428,1472946.534,122.62299999999999,4511.13,53.0,31.9318,15.548
30692,8481.98,2685.03,0.31655,84.4736,1141672.9679999999,134.651,3897.07,38.0,34.1057,1.755
30693,5828.8,1261.81,0.21646999999999997,64.3224,822962.8074,55.0831,3520.61,45.0,40.0431,11.9
30694,8385.93,3225.03,0.38456999999999997,54.847,1202022.768,120.37,4942.35,30.0,38.916,20.680999999999997
30695,8967.46,3267.85,0.36441,66.0645,1176633.993,141.05,4726.56,57.0,34.8559,6.9239999999999995
30696,5242.75,1858.7,0.35452,33.7391,740893.8819,67.9129,2079.7,31.0,43.3003,12.404000000000002
30697,7757.75,2054.3,0.2648,82.2972,1101861.965,110.306,3843.0,39.0,34.5314,2.414
30698,5237.5,1075.22,0.20529,44.9364,736766.9039,64.7799,2646.57,15.0,42.1729,3.179
30699,6936.07,1846.09,0.26615,63.3343,953783.1755,93.311,3102.27,50.0,39.4695,2.156
30700,4665.84,1642.44,0.35201,39.1606,630574.832,66.3675,1497.01,22.0,42.9186,12.542
30701,14622.5,3830.53,0.26195999999999997,201.967,2046388.801,250.59900000000002,4947.53,144.0,26.7257,3.196
30702,16271.0,5114.37,0.31432,161.67700000000005,2322125.789,222.963,5068.18,37.0,28.4443,7.2360000000000015
30703,4241.02,1307.03,0.30818,36.51300000000001,581464.6158,50.6251,1399.42,32.0,44.5057,11.562999999999999
30704,8707.02,3092.92,0.35522,73.9743,1207651.757,111.819,3460.92,37.0,37.1475,8.995
30705,8924.99,2302.33,0.25795999999999997,93.6914,1252144.425,129.263,4158.26,163.0,33.6567,1.383
30706,7911.44,2922.23,0.36935999999999997,68.8934,1106680.9840000002,103.0,3311.77,24.0,39.4722,13.339
30707,7339.95,2098.78,0.28593,73.1151,984996.6665,92.8235,3882.85,67.0,33.4717,12.92
30708,14830.8,5100.6,0.34391,197.584,2013446.515,252.34900000000002,4697.28,34.0,28.7077,2.022
30709,8476.16,2985.91,0.35226999999999997,82.1199,1123307.3059999999,137.463,3639.64,65.0,36.2692,2.224
30710,7794.85,2034.28,0.26097,65.8716,1069368.5320000001,111.345,3759.78,25.0,36.9915,2.191
30711,4899.78,1290.56,0.26339,45.9576,676089.2563,58.6723,1893.87,16.0,43.4675,2.524
30712,8835.46,2148.73,0.24319000000000002,93.4077,1241000.656,130.933,4081.48,165.0,46.5464,1.337
30713,13350.5,5367.97,0.40208,185.204,1799037.334,263.869,4018.35,181.0,32.1972,16.232
30714,4934.54,980.27,0.19865,42.5914,705879.796,59.1127,2185.0,80.0,42.8154,0.716
30715,9036.74,2786.13,0.30831,92.2406,1245253.485,101.689,3810.94,29.0,36.314,11.775
30716,17710.6,5023.2,0.28362,228.524,2506678.889,264.536,5607.29,124.0,21.7949,3.9789999999999996
30717,10239.0,2472.4,0.24145999999999998,111.81700000000001,1427301.511,132.623,4280.63,58.0,34.0515,1.88
30718,7981.84,2206.92,0.27649,65.1951,1096640.117,109.363,3827.11,23.0,36.7377,1.4680000000000002
30719,10035.8,2863.6,0.28533000000000003,103.70700000000001,1375357.9919999999,166.43599999999995,4183.42,73.0,33.2308,0.845
30720,9700.85,3668.47,0.37815,92.1404,1367558.4409999999,132.623,3599.34,8.0,36.6576,17.993
30721,6277.7,1269.83,0.20227,53.0131,868274.3245,79.1105,2441.29,31.0,42.0483,14.592
30722,7429.89,1743.77,0.23469,77.3155,1002399.858,117.705,3395.52,37.0,29.8406,1.6340000000000001
30723,14525.4,4113.98,0.28321999999999997,187.42,2015470.6940000001,225.771,5621.96,137.0,22.629,0.887
30724,10685.6,3219.38,0.30128,96.0122,1506462.283,142.533,4405.14,103.0,33.9347,4.34
30725,11911.5,4120.93,0.34596,124.91,1660183.574,184.166,4265.4,42.0,30.3227,1.963
30726,8359.5,2823.97,0.33781,80.8493,1140196.43,105.958,3594.8,16.0,36.3665,12.974
30727,6618.39,2329.64,0.35199,61.496,879758.2623,100.19,2775.84,42.0,38.8894,10.248
30728,7815.31,3128.71,0.40033,82.2808,1113650.5990000002,114.96700000000001,3262.6,31.0,38.0722,3.832
30729,9905.91,3766.8,0.38025,93.6372,1425177.205,152.429,3768.35,89.0,34.9778,15.360999999999999
30730,7026.29,1811.12,0.25776,77.1883,936308.2834,95.1253,3538.38,79.0,37.6273,2.089
30731,16266.9,4366.93,0.26845,232.829,2225242.837,278.272,4830.79,282.0,27.271,4.462
30732,11758.0,4754.37,0.40435,95.7568,1628648.459,189.266,3883.65,88.0,33.3861,15.692
30733,7153.33,1811.49,0.25323,51.776,985320.5677,79.0284,2901.88,34.0,42.1306,14.892000000000001
30734,7222.97,2147.86,0.29736,57.3054,1038337.359,87.8953,2673.7,58.0,40.9529,4.006
30735,8662.17,2133.49,0.24629,85.7549,1169079.918,109.056,3639.52,15.0,38.8204,15.735999999999999
30736,9778.36,2422.85,0.24777,100.68799999999999,1397274.3090000001,146.013,3897.59,41.0,33.0068,2.293
30737,7009.0,2013.92,0.28733000000000003,64.8138,984054.7579999999,87.9175,3615.13,29.0,37.9717,1.925
30738,8442.03,2519.07,0.29839,80.0867,1138153.906,106.397,4135.14,48.0,46.5464,3.343
30739,8658.55,2512.08,0.29012,72.9442,1228124.371,104.13799999999999,3289.09,31.0,36.9828,15.36
30740,15609.3,5252.87,0.33652,221.495,2159247.628,255.394,5336.75,283.0,24.5248,1.864
30741,8606.54,2208.21,0.25656999999999996,98.5308,1165464.19,126.87299999999999,3484.18,9.0,37.4778,1.511
30742,6294.24,1490.53,0.2368,50.324,856291.7775,76.4792,2584.52,30.0,41.165,3.1689999999999996
30743,18287.0,7807.1,0.42691999999999997,167.63099999999997,2509234.877,286.558,5560.43,114.0,23.7917,18.963
30744,29383.3,11301.3,0.38461,272.093,4100187.753,377.577,5981.68,177.0,23.4226,17.938
30745,10779.0,3515.39,0.32613000000000003,100.04,1486154.719,161.08700000000005,4883.9,67.0,32.451,2.055
30746,6989.58,1744.97,0.24965,71.2851,945946.9963,95.0947,3503.7,71.0,37.1612,3.1039999999999996
30747,8637.0,2613.16,0.30255,92.9859,1188379.9340000001,145.076,3259.52,8.0,36.5805,1.901
30748,8588.39,2559.75,0.29804,87.6024,1198468.715,116.727,3491.09,27.0,37.3801,12.725
30749,6899.61,1732.71,0.25113,84.6585,957924.5748,107.50200000000001,3754.84,25.0,36.1122,1.6030000000000002
30750,11514.0,4045.08,0.35131,61.0609,1614021.5369999998,178.59400000000005,4043.18,51.0,33.0324,18.305
30751,4172.21,876.26,0.21001999999999998,40.4895,535198.0816,57.38399999999999,2092.56,42.0,43.5424,5.356
30752,14196.9,4255.45,0.29974,158.951,1948981.5480000002,214.017,5222.38,12.0,30.7174,16.209
30753,9128.57,2535.74,0.27778,76.5916,1233928.9270000001,117.462,4186.18,100.0,33.4761,15.798
30754,8510.62,2624.26,0.30835,70.0104,1183079.134,116.734,3438.63,41.0,37.3423,4.503
30755,12713.0,3431.1,0.26988,160.679,1771600.021,201.688,4821.27,53.0,28.4838,2.5340000000000003
30756,10253.1,3957.2,0.38595,61.3027,1418268.865,145.498,4988.01,46.0,31.8283,20.778000000000002
30757,8774.89,2576.4,0.29361,87.1698,1216083.202,119.906,3116.17,22.0,37.3721,14.841
30758,11688.9,3188.98,0.27282,135.993,1671605.686,154.452,4391.31,39.0,31.2918,3.2910000000000004
30759,8515.97,2177.0,0.25563,85.2238,1215590.5159999998,114.667,3327.86,5.0,35.6623,2.378
30760,8244.18,2483.81,0.30128,92.9165,1168570.828,118.34899999999999,3550.32,97.0,36.8602,2.2
30761,7978.44,2402.74,0.30115,85.4719,1074686.398,109.279,3598.01,32.0,32.6522,14.764000000000001
30762,9070.31,3422.64,0.37734,88.3078,1253279.116,134.003,3670.09,105.0,35.2284,3.915
30763,9110.75,2865.13,0.31446999999999997,89.6537,1237168.628,121.745,3836.15,39.0,35.3924,1.943
30764,4320.33,894.83,0.20711999999999997,43.5943,584271.3011,67.3867,2585.52,12.0,43.0552,2.254
30765,13592.5,4626.4,0.34036,156.011,1866419.219,204.423,5040.2,75.0,27.589000000000002,3.885
30766,10829.5,4140.95,0.38237,91.0483,1518580.959,146.937,3946.39,7.0,35.4988,17.049
30767,7011.32,2847.54,0.40613,62.3059,996827.9772,107.631,3239.35,36.0,38.0159,9.295
30768,5448.17,1759.32,0.32291,41.652,772483.8042,69.0687,2602.16,53.0,41.1525,11.83
30769,8027.38,3314.69,0.41292,47.0115,1086823.488,120.292,3213.94,41.0,38.3388,15.331
30770,8736.62,3238.94,0.37073,93.7729,1236026.7820000001,124.398,3586.87,34.0,37.3356,17.218
30771,4500.56,1917.89,0.42613999999999996,32.0707,627792.791,67.6258,2258.75,52.0,43.9571,9.336
30772,6084.0,1910.58,0.31403000000000003,55.1074,842060.8069,88.1187,3487.51,73.0,37.0915,1.5130000000000001
30773,7902.64,2665.66,0.33731,64.98,1021086.378,118.04700000000001,3868.33,71.0,35.8194,15.033
30774,14865.9,6395.73,0.43022,137.069,2050652.949,218.23,5019.19,143.0,28.0092,18.275
30775,13759.7,2854.53,0.20745,165.666,1873357.1719999998,206.50900000000001,4764.19,98.0,28.611,1.662
30776,7294.76,2341.01,0.32091,92.8636,977453.5146,90.2701,3360.36,37.0,36.9069,11.123
30777,22393.0,6243.89,0.27883,307.14599999999996,3079476.038,353.37300000000016,6431.85,92.0,17.3174,2.582
30778,14938.1,4756.93,0.31844,74.5127,1990544.759,235.93099999999998,14946.22,58.0,35.8235,20.910999999999998
30779,4120.48,712.72,0.17297,40.9521,542079.5236,55.8046,2533.8,13.0,43.4556,2.009
30780,6810.15,1926.14,0.28283,79.7167,921923.2966,85.6279,3463.55,21.0,38.9866,10.290999999999999
30781,11277.5,4062.16,0.3602,93.7949,1564478.7040000001,146.68,4721.85,111.0,30.5118,17.278
30782,8992.29,3448.08,0.38344,97.9145,1256943.9440000001,126.76899999999999,3366.34,68.0,35.4338,15.936
30783,7332.52,2315.71,0.31581,78.5997,1017730.521,92.8997,3740.26,27.0,36.4549,1.9269999999999998
30784,12126.2,2265.48,0.18682,144.134,1654516.157,195.50900000000001,4677.03,137.0,30.1115,0.72
30785,14024.3,4305.46,0.30699,151.07,1997485.187,181.53400000000002,5189.72,35.0,28.1832,9.485
30786,9229.57,2435.18,0.26384,84.6131,1254350.36,122.766,3722.48,40.0,35.1341,1.976
30787,6412.21,1963.61,0.30622,59.8148,866320.6656,90.7173,3087.97,14.0,40.3001,1.725
30788,6077.59,1354.34,0.22284,56.2744,864375.8732,80.6497,2411.18,24.0,40.8393,8.601
30789,7880.48,2698.81,0.34246,74.6456,1092485.367,121.48,3495.74,64.0,36.5224,16.515
30790,7559.96,1972.02,0.26085,80.9629,1020694.5759999999,123.624,3444.28,41.0,36.6888,2.0180000000000002
30791,4451.09,1629.78,0.36615,36.9084,612720.7919,59.2699,1514.39,34.0,43.6828,1.705
30792,9244.76,3198.31,0.34595,83.7002,1293201.79,139.47899999999998,4011.98,37.0,37.0134,16.887
30793,20608.2,8888.61,0.43131,174.84400000000005,2790131.9460000005,337.347,5567.67,101.0,25.9373,18.188
30794,6258.62,1496.4,0.23909,63.3977,872937.7477,85.2139,2739.54,44.0,40.6544,1.89
30795,8000.25,1822.13,0.22775,74.2628,1138881.162,96.1123,3482.46,54.0,36.3523,12.293
30796,9174.88,3467.86,0.37797,41.0506,1294182.602,117.50200000000001,2668.91,65.0,39.1774,13.129000000000001
30797,9016.49,2371.68,0.26303000000000004,86.8742,1282760.321,116.78200000000001,3996.93,2.0,33.9632,1.755
30798,6594.63,1744.89,0.26459,59.3816,903542.3119,76.7296,3288.43,36.0,38.3286,2.489
30799,12589.5,3411.49,0.27097,155.253,1795466.1809999999,182.34400000000002,4796.51,44.0,28.4068,1.9509999999999998
30800,7398.41,2345.87,0.31706999999999996,62.3949,1056261.486,89.98200000000001,4083.8,39.0,36.4862,10.211
30801,4601.74,1337.69,0.29069,36.0375,652394.8351,54.0563,1907.91,16.0,44.4804,2.042
30802,8536.01,2326.65,0.27255999999999997,92.2829,1152642.351,116.619,3681.31,44.0,35.4971,2.565
30803,15933.4,4328.11,0.27163000000000004,180.726,2183626.849,228.983,5798.41,77.0,22.8017,20.141
30804,17450.9,5912.84,0.33881999999999995,166.96599999999995,2504539.418,231.96200000000002,13053.66,143.0,31.302,11.312000000000001
30805,12779.3,3319.63,0.25976,154.572,1784711.376,215.975,4360.56,73.0,30.1174,1.422
30806,4440.0,1085.67,0.24452,30.1977,621738.7518,52.1766,2091.08,42.0,44.2403,7.956
30807,14312.2,4377.45,0.30585,155.259,2033520.542,223.46900000000002,4696.56,80.0,29.6017,5.6579999999999995
30808,9448.01,3949.36,0.418,92.6628,1377776.392,132.528,3957.85,49.0,33.516999999999996,14.53
30809,7277.41,2479.19,0.34066,58.0917,1009798.7559999999,107.65700000000001,3793.39,78.0,37.5513,1.885
30810,13352.3,4380.27,0.32805,187.037,1835554.157,250.05200000000002,4454.27,29.0,29.5021,1.9880000000000002
30811,22543.0,7352.06,0.32613000000000003,202.30900000000003,3094451.37,306.363,6365.7,91.0,19.5035,20.419
30812,9769.38,2702.62,0.27664,98.9133,1356296.7019999998,158.011,3711.03,10.0,34.7751,1.857
30813,7225.48,2326.14,0.32193,61.831,1031804.59,89.7951,3891.15,40.0,37.0401,14.37
30814,8683.41,3898.26,0.44893,113.796,1177012.074,159.184,4103.3,127.0,34.4119,17.992
30815,4929.51,2019.32,0.40963,49.7834,671428.7098,73.4223,2292.89,28.0,42.6369,10.31
30816,12814.8,3418.0,0.26671999999999996,176.52,1765300.42,190.953,5119.0,62.0,29.2767,2.193
30817,15987.5,8011.48,0.5011,176.388,2209759.181,287.64,5345.12,159.0,25.4747,20.219
30818,8622.48,2265.13,0.2627,66.0413,1245706.113,90.0043,2818.57,41.0,38.9985,13.555
30819,15430.5,4613.67,0.29899000000000003,161.513,2196870.773,229.47299999999998,5939.89,67.0,22.2367,14.857000000000001
30820,6844.3,1457.59,0.21295999999999998,67.4354,935773.1484,85.1339,3320.22,57.0,38.6037,10.959000000000001
30821,8940.84,1220.14,0.13646,75.4786,1199817.48,97.14200000000001,3718.17,27.0,36.2205,6.932
30822,6437.35,2148.49,0.33375,80.6126,868250.4111,93.5817,3210.33,57.0,38.6536,1.4280000000000002
30823,7748.59,1889.16,0.2438,65.2409,1071249.88,105.521,3665.06,24.0,37.027,1.65
30824,9851.65,2476.96,0.25142,98.7315,1378160.0459999999,127.454,4522.54,35.0,32.1246,2.346
30825,14107.1,2971.26,0.21061999999999997,203.19400000000002,1970193.4419999998,228.317,4981.07,121.0,26.8726,2.08
30826,10215.2,2561.2,0.25072,125.454,1412083.7319999996,162.583,4585.39,72.0,29.932,1.5819999999999999
30827,12877.6,5355.51,0.41586999999999996,151.987,1801912.532,194.1,5266.73,49.0,27.9745,3.7430000000000003
30828,8900.78,2508.83,0.28186,76.3604,1246274.811,108.624,3704.44,69.0,34.192,8.248
30829,12513.8,3192.37,0.2551,163.007,1750488.1519999998,195.894,4785.42,68.0,29.2144,3.2769999999999997
30830,4546.54,790.03,0.17376,41.1463,615013.3997,64.6277,2636.56,9.0,42.9403,2.613
30831,7141.5,2701.5,0.37828,64.1058,1037453.1529999999,101.866,3236.6,28.0,46.5464,0.9
30832,16570.7,4961.03,0.29938000000000003,215.908,2313826.336,286.255,4789.38,123.0,27.2481,5.622000000000001
30833,7619.97,2747.52,0.36056,86.6227,1032522.5490000001,108.001,3754.56,45.0,35.3873,8.868
30834,6203.64,1565.1,0.25228,67.7452,872600.8918,79.4623,3168.43,17.0,38.9058,2.043
30835,20285.5,6322.97,0.31169,242.003,2837091.932,324.611,5546.18,73.0,23.3314,3.267
30836,7716.35,1947.23,0.25235,79.4141,1041867.9890000001,121.58200000000001,3572.2,34.0,36.2042,1.64
30837,6220.62,3070.42,0.49358,55.3208,886839.0348,108.116,2464.83,101.0,41.5092,11.77
30838,14424.2,6832.01,0.47363999999999995,196.908,1974286.449,260.655,5524.68,220.0,25.9694,17.621
30839,18177.0,6625.11,0.36446999999999996,199.83,2644548.273,306.634,5346.29,238.0,24.2843,11.869000000000002
30840,5494.05,1394.24,0.25377,52.8287,757732.5495,71.5468,2276.87,40.0,41.4116,13.148
30841,12926.1,2710.32,0.20967,156.64,1746432.631,204.96099999999998,4841.44,146.0,29.7667,1.249
30842,15228.7,4663.7,0.30624,181.50799999999998,2100823.7830000003,264.142,5142.3,100.0,26.0417,6.751
30843,18192.7,4584.29,0.25198000000000004,168.202,2666004.337,243.765,4688.36,105.0,28.8236,16.673
30844,10771.0,3410.35,0.31661999999999996,108.081,1559582.5259999996,150.539,3649.5,127.0,36.6613,17.615
30845,9206.74,2538.44,0.27571,77.7313,1307293.922,123.038,4486.58,47.0,33.1514,1.9969999999999999
30846,6915.07,2111.78,0.30538000000000004,72.4671,960607.6729,99.8273,2873.77,16.0,39.3816,9.607000000000001
30847,7016.44,2085.18,0.29718,62.9475,911052.9574,94.3984,3439.15,61.0,38.9513,13.987
30848,9120.99,1908.39,0.20923000000000005,81.5866,1291536.253,110.65,4724.58,29.0,32.9606,1.732
30849,7853.51,1649.22,0.20999,76.398,1120333.623,108.62200000000001,4043.58,104.0,34.9478,1.057
30850,14124.6,5045.11,0.35718,111.575,2024552.794,198.735,3830.53,139.0,35.3418,17.847
30851,14200.4,4030.59,0.28383,141.092,1973039.4419999998,175.063,4621.5,60.0,30.0504,3.0439999999999996
30852,7965.01,2401.62,0.30151999999999995,85.6785,1097131.607,100.9,4021.59,26.0,35.6159,2.4659999999999997
30853,5966.33,729.42,0.12225,51.1977,846408.3852,71.1785,2353.3,59.0,42.3703,7.404
30854,9331.59,2342.76,0.25105,111.914,1309002.989,134.121,4196.76,74.0,34.2497,2.785
30855,12518.6,4783.52,0.38211,120.291,1750265.251,189.745,4782.89,108.0,32.7691,18.562
30856,11273.5,3019.95,0.26788,117.021,1511569.582,158.321,4267.52,31.0,32.5607,1.651
30857,13974.8,4698.75,0.33623000000000003,180.21099999999998,2016924.898,262.091,4943.3,90.0,26.9453,3.667
30858,8839.25,3205.67,0.36266,91.6311,1264942.749,119.896,3776.14,33.0,35.0154,9.459
30859,14031.4,4997.1,0.35613,202.52599999999998,1888215.624,248.02599999999998,4736.1,31.0,29.4413,2.824
30860,9823.6,2309.02,0.23504,111.235,1373877.366,150.555,4290.57,61.0,33.3089,3.832
30861,18122.6,6902.39,0.38087,177.907,2526840.429,273.507,5728.65,107.0,21.6453,8.366
30862,7815.8,2540.81,0.32508000000000004,52.9229,1062382.426,108.20700000000001,2960.91,33.0,40.8614,9.022
30863,11212.8,3598.12,0.32089,107.06200000000001,1622182.302,150.938,4325.02,105.0,32.3083,16.375
30864,4791.93,874.09,0.1824,45.8055,689491.6812,56.5552,2185.5,78.0,42.7959,0.7240000000000001
30865,8784.72,3378.48,0.38458000000000003,68.0222,1235669.131,124.82600000000001,3544.65,48.0,38.6017,15.298
30866,17127.9,5640.57,0.32932,198.567,2380278.9469999997,234.315,6191.8,150.0,24.6826,19.68
30867,11632.9,3255.04,0.27981,136.891,1609696.869,172.507,5098.87,69.0,46.5464,3.427
30868,8084.14,1411.96,0.17465,80.4996,1086721.5690000001,97.5862,3865.7,27.0,35.8441,18.654
30869,7029.98,2023.48,0.28783000000000003,79.18,951970.9464,112.337,3080.87,82.0,39.1668,1.273
30870,14572.9,4894.75,0.33588,161.916,2057115.696,221.65099999999998,5564.93,88.0,25.4991,4.8580000000000005
30871,6198.19,2355.54,0.38003000000000003,32.3241,868223.3833,89.7892,2576.57,43.0,41.8836,9.014
30872,21328.3,6443.02,0.30208,323.86,2955005.146,351.48800000000006,6319.96,87.0,17.7158,3.514
30873,13495.9,4969.76,0.36824,138.231,1909433.875,189.98,4530.65,60.0,29.9023,4.838
30874,4667.5,766.28,0.16417,43.4045,632291.312,64.8844,2592.03,12.0,43.0872,2.362
30875,12475.3,5137.0,0.41176999999999997,149.382,1728218.09,243.15400000000002,5692.21,70.0,25.0579,2.9160000000000004
30876,5430.04,2010.74,0.37029,49.0726,763419.8149,74.5495,2231.61,29.0,42.4553,2.8310000000000004
30877,11347.9,3838.38,0.33824,115.90799999999999,1622789.4130000004,194.136,4278.25,21.0,32.4755,4.038
30878,14313.8,4864.14,0.33981999999999996,91.8533,1972511.8,192.799,5070.02,149.0,28.5373,4.428
30879,6139.83,1509.32,0.24581999999999998,62.0617,873184.9909999998,76.7857,3128.45,38.0,40.6924,14.408
30880,10728.9,3661.72,0.34129,74.553,1485730.1269999999,155.408,7520.91,78.0,34.2046,15.779000000000002
30881,6443.97,1581.51,0.24541999999999997,49.2765,908977.9072,80.6497,3325.86,52.0,38.8321,2.325
30882,16637.4,5852.08,0.35174,182.638,2349555.891,259.276,4900.23,38.0,26.5173,6.1560000000000015
30883,7602.38,1819.37,0.23931,75.7684,1010995.6379999999,102.68299999999999,3409.13,30.0,37.978,12.665999999999999
30884,6925.92,1849.33,0.26700999999999997,58.5337,914832.1069,82.0322,2624.99,54.0,38.4513,4.68
30885,11380.8,4511.31,0.39639,90.0225,1628150.659,162.768,4197.93,84.0,37.0161,15.931
30886,5260.87,1478.59,0.28105,52.5618,713999.8105,75.1129,2293.71,48.0,41.6327,14.195
30887,4902.43,1838.08,0.37493000000000004,47.7694,707796.276,69.2463,2504.49,58.0,42.4094,13.334000000000001
30888,10285.4,3155.72,0.30680999999999997,117.23,1452660.582,159.92,4237.34,50.0,33.6198,3.918
30889,15434.6,4890.98,0.31688,233.30900000000003,2115358.5209999997,262.35200000000003,5373.24,130.0,23.7359,2.095
30890,9802.91,3339.17,0.34063000000000004,93.7634,1379947.2759999998,140.597,4124.06,109.0,33.3774,4.953
30891,17728.5,4344.67,0.24506,196.495,2493327.066,270.89099999999996,5683.96,91.0,22.991,1.419
30892,6677.68,1839.82,0.27551,61.3689,899585.1528,82.1986,3295.28,30.0,38.9225,5.797999999999999
30893,5039.73,998.83,0.19819,47.2532,721162.4628,62.6921,2248.04,77.0,42.8898,1.715
30894,6900.55,2137.43,0.30974,50.5205,960037.3297,96.5934,3019.37,12.0,38.3687,10.585999999999999
30895,6176.89,1328.48,0.21506999999999998,53.0043,881177.2932,67.3469,2953.41,26.0,32.3692,5.7620000000000005
